tempo_dt,posicao_y,xi,velocidade_v,aceleracao
0.0, 10.0, 0, 0.0, -10.0
0.0, 9.9985, 9.9975, -0.1, -10.0
0.0, 9.995999999999999, 9.993999999999998, -0.2, -10.0
0.0, 9.992499999999998, 9.989499999999998, -0.30000000000000004, -10.0
0.0, 9.987999999999998, 9.983999999999998, -0.4, -10.0
0.0, 9.982499999999996, 9.977499999999996, -0.5, -10.0
0.0, 9.975999999999996, 9.969999999999995, -0.6, -10.0
0.0, 9.968499999999995, 9.961499999999996, -0.7, -10.0
0.0, 9.959999999999996, 9.951999999999996, -0.7999999999999999, -10.0
0.0, 9.950499999999995, 9.941499999999994, -0.8999999999999999, -10.0
0.0, 9.939999999999994, 9.929999999999994, -0.9999999999999999, -10.0
0.0, 9.928499999999994, 9.917499999999995, -1.0999999999999999, -10.0
0.0, 9.915999999999993, 9.903999999999993, -1.2, -10.0
0.0, 9.902499999999993, 9.889499999999993, -1.3, -10.0
0.0, 9.887999999999993, 9.873999999999993, -1.4000000000000001, -10.0
0.0, 9.872499999999992, 9.857499999999991, -1.5000000000000002, -10.0
0.0, 9.855999999999991, 9.839999999999991, -1.6000000000000003, -10.0
0.0, 9.838499999999991, 9.821499999999991, -1.7000000000000004, -10.0
0.0, 9.81999999999999, 9.801999999999989, -1.8000000000000005, -10.0
0.0, 9.800499999999989, 9.781499999999989, -1.9000000000000006, -10.0
0.0, 9.779999999999989, 9.75999999999999, -2.0000000000000004, -10.0
0.0, 9.758499999999987, 9.737499999999986, -2.1000000000000005, -10.0
0.0, 9.735999999999986, 9.713999999999986, -2.2000000000000006, -10.0
0.0, 9.712499999999986, 9.689499999999986, -2.3000000000000007, -10.0
0.0, 9.687999999999986, 9.663999999999987, -2.400000000000001, -10.0
0.0, 9.662499999999985, 9.637499999999985, -2.500000000000001, -10.0
0.0, 9.635999999999985, 9.609999999999985, -2.600000000000001, -10.0
0.0, 9.608499999999985, 9.581499999999986, -2.700000000000001, -10.0
0.0, 9.579999999999984, 9.551999999999984, -2.800000000000001, -10.0
0.0, 9.550499999999984, 9.521499999999984, -2.9000000000000012, -10.0
0.0, 9.519999999999984, 9.489999999999984, -3.0000000000000013, -10.0
0.0, 9.488499999999982, 9.457499999999982, -3.1000000000000014, -10.0
0.0, 9.455999999999982, 9.423999999999982, -3.2000000000000015, -10.0
0.0, 9.422499999999982, 9.389499999999982, -3.3000000000000016, -10.0
0.0, 9.38799999999998, 9.35399999999998, -3.4000000000000017, -10.0
0.0, 9.35249999999998, 9.31749999999998, -3.5000000000000018, -10.0
0.0, 9.31599999999998, 9.27999999999998, -3.600000000000002, -10.0
0.0, 9.278499999999978, 9.241499999999977, -3.700000000000002, -10.0
0.0, 9.239999999999977, 9.201999999999977, -3.800000000000002, -10.0
0.0, 9.200499999999977, 9.161499999999977, -3.900000000000002, -10.0
0.0, 9.159999999999977, 9.119999999999978, -4.000000000000002, -10.0
0.0, 9.118499999999976, 9.077499999999976, -4.100000000000001, -10.0
0.0, 9.075999999999976, 9.033999999999976, -4.200000000000001, -10.0
0.0, 9.032499999999976, 8.989499999999977, -4.300000000000001, -10.0
0.0, 8.987999999999975, 8.943999999999974, -4.4, -10.0
0.0, 8.942499999999974, 8.897499999999974, -4.5, -10.0
0.0, 8.895999999999974, 8.849999999999975, -4.6, -10.0
0.0, 8.848499999999973, 8.801499999999972, -4.699999999999999, -10.0
0.0, 8.799999999999972, 8.751999999999972, -4.799999999999999, -10.0
0.0, 8.750499999999972, 8.701499999999973, -4.899999999999999, -10.0
0.0, 8.69999999999997, 8.64999999999997, -4.999999999999998, -10.0
0.0, 8.64849999999997, 8.59749999999997, -5.099999999999998, -10.0
0.0, 8.59599999999997, 8.54399999999997, -5.1999999999999975, -10.0
0.0, 8.542499999999968, 8.489499999999968, -5.299999999999997, -10.0
0.0, 8.487999999999968, 8.433999999999967, -5.399999999999997, -10.0
0.0, 8.432499999999967, 8.377499999999968, -5.4999999999999964, -10.0
0.0, 8.375999999999967, 8.319999999999968, -5.599999999999996, -10.0
0.0, 8.318499999999966, 8.261499999999966, -5.699999999999996, -10.0
0.0, 8.259999999999966, 8.201999999999966, -5.799999999999995, -10.0
0.0, 8.200499999999966, 8.141499999999967, -5.899999999999995, -10.0
0.0, 8.139999999999965, 8.079999999999965, -5.999999999999995, -10.0
0.0, 8.078499999999964, 8.017499999999965, -6.099999999999994, -10.0
0.0, 8.015999999999964, 7.953999999999964, -6.199999999999994, -10.0
0.0, 7.952499999999965, 7.889499999999965, -6.299999999999994, -10.0
0.0, 7.887999999999965, 7.823999999999965, -6.399999999999993, -10.0
0.0, 7.822499999999966, 7.7574999999999665, -6.499999999999993, -10.0
0.0, 7.7559999999999665, 7.689999999999967, -6.5999999999999925, -10.0
0.0, 7.688499999999967, 7.621499999999966, -6.699999999999992, -10.0
0.0, 7.619999999999967, 7.551999999999968, -6.799999999999992, -10.0
0.0, 7.550499999999968, 7.481499999999968, -6.8999999999999915, -10.0
0.0, 7.479999999999968, 7.409999999999967, -6.999999999999991, -10.0
0.0, 7.408499999999968, 7.337499999999968, -7.099999999999991, -10.0
0.0, 7.335999999999968, 7.263999999999968, -7.19999999999999, -10.0
0.0, 7.262499999999969, 7.18949999999997, -7.29999999999999, -10.0
0.0, 7.1879999999999695, 7.11399999999997, -7.39999999999999, -10.0
0.0, 7.11249999999997, 7.0374999999999694, -7.499999999999989, -10.0
0.0, 7.03599999999997, 6.959999999999971, -7.599999999999989, -10.0
0.0, 6.958499999999971, 6.881499999999971, -7.699999999999989, -10.0
0.0, 6.879999999999971, 6.80199999999997, -7.799999999999988, -10.0
0.0, 6.800499999999971, 6.721499999999971, -7.899999999999988, -10.0
0.0, 6.719999999999971, 6.639999999999971, -7.999999999999988, -10.0
0.0, 6.638499999999972, 6.557499999999973, -8.099999999999987, -10.0
0.0, 6.5559999999999725, 6.473999999999973, -8.199999999999987, -10.0
0.0, 6.472499999999973, 6.389499999999972, -8.299999999999986, -10.0
0.0, 6.387999999999973, 6.303999999999974, -8.399999999999986, -10.0
0.0, 6.302499999999974, 6.217499999999974, -8.499999999999986, -10.0
0.0, 6.2159999999999735, 6.129999999999974, -8.599999999999985, -10.0
0.0, 6.128499999999974, 6.041499999999974, -8.699999999999985, -10.0
0.0, 6.039999999999974, 5.951999999999974, -8.799999999999985, -10.0
0.0, 5.950499999999975, 5.8614999999999755, -8.899999999999984, -10.0
0.0, 5.8599999999999755, 5.769999999999976, -8.999999999999984, -10.0
0.0, 5.7684999999999755, 5.677499999999975, -9.099999999999984, -10.0
0.0, 5.675999999999976, 5.5839999999999765, -9.199999999999983, -10.0
0.0, 5.5824999999999765, 5.4894999999999765, -9.299999999999983, -10.0
0.0, 5.487999999999977, 5.393999999999978, -9.399999999999983, -10.0
0.0, 5.392499999999978, 5.297499999999978, -9.499999999999982, -10.0
0.0, 5.295999999999978, 5.199999999999978, -9.599999999999982, -10.0
0.0, 5.198499999999979, 5.101499999999979, -9.699999999999982, -10.0
0.0, 5.099999999999979, 5.001999999999979, -9.799999999999981, -10.0
0.0, 5.000499999999979, 4.901499999999979, -9.89999999999998, -10.0
0.0, 4.89999999999998, 4.79999999999998, -9.99999999999998, -10.0
0.0, 4.79849999999998, 4.69749999999998, -10.09999999999998, -10.0
0.0, 4.695999999999981, 4.593999999999982, -10.19999999999998, -10.0
0.0, 4.592499999999982, 4.489499999999982, -10.29999999999998, -10.0
0.0, 4.487999999999982, 4.383999999999982, -10.399999999999979, -10.0
0.0, 4.3824999999999825, 4.277499999999983, -10.499999999999979, -10.0
0.0, 4.275999999999983, 4.169999999999983, -10.599999999999978, -10.0
0.0, 4.168499999999983, 4.061499999999983, -10.699999999999978, -10.0
0.0, 4.059999999999984, 3.951999999999984, -10.799999999999978, -10.0
0.0, 3.9504999999999835, 3.8414999999999835, -10.899999999999977, -10.0
0.0, 3.8399999999999834, 3.7299999999999836, -10.999999999999977, -10.0
0.0, 3.7284999999999835, 3.6174999999999837, -11.099999999999977, -10.0
0.0, 3.6159999999999837, 3.503999999999984, -11.199999999999976, -10.0
0.0, 3.502499999999984, 3.389499999999984, -11.299999999999976, -10.0
0.0, 3.387999999999984, 3.273999999999984, -11.399999999999975, -10.0
0.0, 3.272499999999984, 3.157499999999984, -11.499999999999975, -10.0
0.0, 3.155999999999984, 3.0399999999999845, -11.599999999999975, -10.0
0.0, 3.0384999999999844, 2.921499999999985, -11.699999999999974, -10.0
0.0, 2.9199999999999844, 2.8019999999999845, -11.799999999999974, -10.0
0.0, 2.8004999999999844, 2.6814999999999847, -11.899999999999974, -10.0
0.0, 2.6799999999999846, 2.559999999999985, -11.999999999999973, -10.0
0.0, 2.558499999999985, 2.4374999999999853, -12.099999999999973, -10.0
0.0, 2.435999999999985, 2.313999999999985, -12.199999999999973, -10.0
0.0, 2.312499999999985, 2.189499999999985, -12.299999999999972, -10.0
0.0, 2.187999999999985, 2.0639999999999854, -12.399999999999972, -10.0
0.0, 2.0624999999999853, 1.9374999999999856, -12.499999999999972, -10.0
0.0, 1.9359999999999857, 1.809999999999986, -12.599999999999971, -10.0
0.0, 1.808499999999986, 1.6814999999999862, -12.69999999999997, -10.0
0.0, 1.6799999999999864, 1.5519999999999867, -12.79999999999997, -10.0
0.0, 1.5504999999999867, 1.4214999999999869, -12.89999999999997, -10.0
0.0, 1.419999999999987, 1.2899999999999874, -12.99999999999997, -10.0
0.0, 1.2884999999999873, 1.1574999999999875, -13.09999999999997, -10.0
0.0, 1.1559999999999877, 1.023999999999988, -13.199999999999969, -10.0
0.0, 1.022499999999988, 0.8894999999999883, -13.299999999999969, -10.0
0.0, 0.8879999999999884, 0.7539999999999887, -13.399999999999968, -10.0
0.0, 0.7524999999999887, 0.6174999999999891, -13.499999999999968, -10.0
0.0, 0.6159999999999891, 0.47999999999998944, -13.599999999999968, -10.0
0.0, 0.47849999999998943, 0.34149999999998976, -13.699999999999967, -10.0
0.0, 0.33999999999998975, 0.20199999999999008, -13.799999999999967, -10.0
0.0, 0.20049999999999008, 0.061499999999990396, -13.899999999999967, -10.0
0.0, 0.05999999999999042, -0.08000000000000923, -13.999999999999966, -10.0
0.0, -0.08150000000000923, -0.22250000000000889, -14.099999999999966, -10.0
0.0, -0.2240000000000089, -0.36600000000000854, -14.199999999999966, -10.0
0.0, -0.36750000000000854, -0.5105000000000082, -14.299999999999965, -10.0
0.0, -0.5120000000000081, -0.6560000000000078, -14.399999999999965, -10.0
0.0, -0.6575000000000077, -0.8025000000000074, -14.499999999999964, -10.0
0.0, -0.8040000000000074, -0.9500000000000071, -14.599999999999964, -10.0
0.0, -0.9515000000000069, -1.0985000000000065, -14.699999999999964, -10.0
0.0, -1.1000000000000065, -1.2480000000000062, -14.799999999999963, -10.0
0.0, -1.249500000000006, -1.3985000000000056, -14.899999999999963, -10.0
0.0, -1.4000000000000057, -1.5500000000000054, -14.999999999999963, -10.0
0.0, -1.5515000000000052, -1.7025000000000048, -15.099999999999962, -10.0
0.0, -1.7040000000000048, -1.8560000000000045, -15.199999999999962, -10.0
0.0, -1.8575000000000044, -2.010500000000004, -15.299999999999962, -10.0
0.0, -2.012000000000004, -2.1660000000000035, -15.399999999999961, -10.0
0.0, -2.167500000000004, -2.322500000000004, -15.499999999999961, -10.0
0.0, -2.324000000000004, -2.4800000000000035, -15.59999999999996, -10.0
0.0, -2.4815000000000036, -2.638500000000003, -15.69999999999996, -10.0
0.0, -2.6400000000000032, -2.7980000000000027, -15.79999999999996, -10.0
0.0, -2.799500000000003, -2.9585000000000026, -15.89999999999996, -10.0
0.0, -2.960000000000003, -3.1200000000000028, -15.99999999999996, -10.0
0.0, -3.121500000000003, -3.2825000000000024, -16.09999999999996, -10.0
0.0, -3.2840000000000025, -3.446000000000002, -16.19999999999996, -10.0
0.0, -3.4475000000000025, -3.6105000000000023, -16.29999999999996, -10.0
0.0, -3.6120000000000023, -3.776000000000002, -16.399999999999963, -10.0
0.0, -3.777500000000002, -3.9425000000000017, -16.499999999999964, -10.0
0.0, -3.9440000000000017, -4.110000000000001, -16.599999999999966, -10.0
0.0, -4.111500000000001, -4.278500000000001, -16.699999999999967, -10.0
0.0, -4.28, -4.4479999999999995, -16.79999999999997, -10.0
0.0, -4.4495, -4.618499999999999, -16.89999999999997, -10.0
0.0, -4.619999999999999, -4.789999999999999, -16.99999999999997, -10.0
0.0, -4.791499999999998, -4.962499999999998, -17.099999999999973, -10.0
0.0, -4.963999999999998, -5.1359999999999975, -17.199999999999974, -10.0
0.0, -5.1374999999999975, -5.3104999999999976, -17.299999999999976, -10.0
0.0, -5.311999999999997, -5.485999999999996, -17.399999999999977, -10.0
0.0, -5.487499999999996, -5.662499999999996, -17.49999999999998, -10.0
0.0, -5.663999999999996, -5.839999999999996, -17.59999999999998, -10.0
0.0, -5.8414999999999955, -6.018499999999995, -17.69999999999998, -10.0
0.0, -6.019999999999995, -6.197999999999995, -17.799999999999983, -10.0
0.0, -6.199499999999995, -6.378499999999995, -17.899999999999984, -10.0
0.0, -6.379999999999995, -6.559999999999994, -17.999999999999986, -10.0
0.0, -6.561499999999994, -6.742499999999994, -18.099999999999987, -10.0
0.0, -6.7439999999999936, -6.925999999999993, -18.19999999999999, -10.0
0.0, -6.927499999999993, -7.110499999999993, -18.29999999999999, -10.0
0.0, -7.111999999999993, -7.295999999999993, -18.39999999999999, -10.0
0.0, -7.297499999999992, -7.482499999999992, -18.499999999999993, -10.0
0.0, -7.483999999999992, -7.669999999999992, -18.599999999999994, -10.0
0.0, -7.671499999999992, -7.858499999999992, -18.699999999999996, -10.0
0.0, -7.859999999999991, -8.047999999999991, -18.799999999999997, -10.0
0.0, -8.049499999999991, -8.238499999999991, -18.9, -10.0
0.0, -8.239999999999991, -8.42999999999999, -19.0, -10.0
0.0, -8.431499999999993, -8.622499999999993, -19.1, -10.0
0.0, -8.623999999999993, -8.815999999999994, -19.200000000000003, -10.0
0.0, -8.75, -9.010499999999993, 19.300000000000004, -10.0
0.0, -8.5585, -8.3665, 19.200000000000003, -10.0
0.0, -8.368, -8.177, 19.1, -10.0
0.0, -8.178500000000001, -7.988500000000001, 19.0, -10.0
0.0, -7.990000000000001, -7.801000000000001, 18.9, -10.0
0.0, -7.802500000000001, -7.614500000000001, 18.799999999999997, -10.0
0.0, -7.6160000000000005, -7.429, 18.699999999999996, -10.0
0.0, -7.4305, -7.2445, 18.599999999999994, -10.0
0.0, -7.246, -7.061000000000001, 18.499999999999993, -10.0
0.0, -7.0625, -6.8785, 18.39999999999999, -10.0
0.0, -6.88, -6.697, 18.29999999999999, -10.0
0.0, -6.6985, -6.516500000000001, 18.19999999999999, -10.0
0.0, -6.518, -6.337, 18.099999999999987, -10.0
0.0, -6.3385, -6.1585, 17.999999999999986, -10.0
0.0, -6.159999999999999, -5.980999999999999, 17.899999999999984, -10.0
0.0, -5.982499999999999, -5.804499999999999, 17.799999999999983, -10.0
0.0, -5.805999999999999, -5.629, 17.69999999999998, -10.0
0.0, -5.630499999999999, -5.454499999999999, 17.59999999999998, -10.0
0.0, -5.455999999999999, -5.280999999999999, 17.49999999999998, -10.0
0.0, -5.282499999999999, -5.108499999999999, 17.399999999999977, -10.0
0.0, -5.1099999999999985, -4.9369999999999985, 17.299999999999976, -10.0
0.0, -4.938499999999999, -4.766499999999999, 17.199999999999974, -10.0
0.0, -4.767999999999999, -4.5969999999999995, 17.099999999999973, -10.0
0.0, -4.598499999999999, -4.428499999999999, 16.99999999999997, -10.0
0.0, -4.429999999999999, -4.260999999999999, 16.89999999999997, -10.0
0.0, -4.262499999999999, -4.0945, 16.79999999999997, -10.0
0.0, -4.095999999999999, -3.9289999999999994, 16.699999999999967, -10.0
0.0, -3.9305, -3.7645000000000004, 16.599999999999966, -10.0
0.0, -3.7660000000000005, -3.601000000000001, 16.499999999999964, -10.0
0.0, -3.602500000000001, -3.4385000000000012, 16.399999999999963, -10.0
0.0, -3.4400000000000013, -3.2770000000000015, 16.29999999999996, -10.0
0.0, -3.278500000000002, -3.1165000000000025, 16.19999999999996, -10.0
0.0, -3.1180000000000025, -2.957000000000003, 16.09999999999996, -10.0
0.0, -2.958500000000003, -2.7985000000000033, 15.99999999999996, -10.0
0.0, -2.800000000000004, -2.6410000000000045, 15.89999999999996, -10.0
0.0, -2.6425000000000045, -2.484500000000005, 15.79999999999996, -10.0
0.0, -2.486000000000005, -2.3290000000000055, 15.69999999999996, -10.0
0.0, -2.3305000000000056, -2.174500000000006, 15.59999999999996, -10.0
0.0, -2.176000000000006, -2.021000000000006, 15.499999999999961, -10.0
0.0, -2.0225000000000066, -1.868500000000007, 15.399999999999961, -10.0
0.0, -1.870000000000007, -1.7170000000000074, 15.299999999999962, -10.0
0.0, -1.7185000000000072, -1.5665000000000076, 15.199999999999962, -10.0
0.0, -1.5680000000000076, -1.417000000000008, 15.099999999999962, -10.0
0.0, -1.4185000000000079, -1.2685000000000082, 14.999999999999963, -10.0
0.0, -1.2700000000000082, -1.1210000000000087, 14.899999999999963, -10.0
0.0, -1.1225000000000085, -0.9745000000000088, 14.799999999999963, -10.0
0.0, -0.9760000000000089, -0.8290000000000093, 14.699999999999964, -10.0
0.0, -0.8305000000000091, -0.6845000000000094, 14.599999999999964, -10.0
0.0, -0.6860000000000094, -0.5410000000000097, 14.499999999999964, -10.0
0.0, -0.5425000000000096, -0.39850000000000996, 14.399999999999965, -10.0
0.0, -0.40000000000000996, -0.25700000000001033, 14.299999999999965, -10.0
0.0, -0.25850000000001033, -0.11650000000001068, 14.199999999999966, -10.0
0.0, -0.11800000000001068, 0.022999999999988974, 14.099999999999966, -10.0
0.0, 0.021499999999988972, 0.16149999999998862, 13.999999999999966, -10.0
0.0, 0.15999999999998865, 0.29899999999998833, 13.899999999999967, -10.0
0.0, 0.29749999999998833, 0.435499999999988, 13.799999999999967, -10.0
0.0, 0.433999999999988, 0.5709999999999877, 13.699999999999967, -10.0
0.0, 0.5694999999999877, 0.7054999999999874, 13.599999999999968, -10.0
0.0, 0.7039999999999874, 0.8389999999999871, 13.499999999999968, -10.0
0.0, 0.8374999999999871, 0.9714999999999868, 13.399999999999968, -10.0
0.0, 0.9699999999999869, 1.1029999999999867, 13.299999999999969, -10.0
0.0, 1.1014999999999866, 1.2334999999999863, 13.199999999999969, -10.0
0.0, 1.2319999999999864, 1.3629999999999862, 13.09999999999997, -10.0
0.0, 1.3614999999999862, 1.4914999999999858, 12.99999999999997, -10.0
0.0, 1.489999999999986, 1.6189999999999858, 12.89999999999997, -10.0
0.0, 1.6174999999999857, 1.7454999999999854, 12.79999999999997, -10.0
0.0, 1.7439999999999856, 1.8709999999999853, 12.69999999999997, -10.0
0.0, 1.8694999999999853, 1.995499999999985, 12.599999999999971, -10.0
0.0, 1.9939999999999851, 2.1189999999999847, 12.499999999999972, -10.0
0.0, 2.1174999999999846, 2.2414999999999843, 12.399999999999972, -10.0
0.0, 2.2399999999999842, 2.362999999999984, 12.299999999999972, -10.0
0.0, 2.361499999999984, 2.483499999999984, 12.199999999999973, -10.0
0.0, 2.4819999999999833, 2.602999999999983, 12.099999999999973, -10.0
0.0, 2.601499999999983, 2.7214999999999825, 11.999999999999973, -10.0
0.0, 2.7199999999999824, 2.838999999999982, 11.899999999999974, -10.0
0.0, 2.837499999999982, 2.955499999999982, 11.799999999999974, -10.0
0.0, 2.9539999999999815, 3.070999999999981, 11.699999999999974, -10.0
0.0, 3.069499999999981, 3.1854999999999807, 11.599999999999975, -10.0
0.0, 3.1839999999999806, 3.2989999999999804, 11.499999999999975, -10.0
0.0, 3.2974999999999803, 3.41149999999998, 11.399999999999975, -10.0
0.0, 3.40999999999998, 3.52299999999998, 11.299999999999976, -10.0
0.0, 3.5214999999999796, 3.6334999999999793, 11.199999999999976, -10.0
0.0, 3.6319999999999792, 3.742999999999979, 11.099999999999977, -10.0
0.0, 3.741499999999979, 3.851499999999979, 10.999999999999977, -10.0
0.0, 3.8499999999999788, 3.9589999999999788, 10.899999999999977, -10.0
0.0, 3.9574999999999783, 4.065499999999978, 10.799999999999978, -10.0
0.0, 4.063999999999979, 4.170999999999979, 10.699999999999978, -10.0
0.0, 4.169499999999979, 4.275499999999979, 10.599999999999978, -10.0
0.0, 4.273999999999979, 4.378999999999978, 10.499999999999979, -10.0
0.0, 4.377499999999979, 4.481499999999979, 10.399999999999979, -10.0
0.0, 4.479999999999979, 4.582999999999979, 10.29999999999998, -10.0
0.0, 4.581499999999979, 4.683499999999978, 10.19999999999998, -10.0
0.0, 4.681999999999979, 4.782999999999979, 10.09999999999998, -10.0
0.0, 4.781499999999979, 4.881499999999979, 9.99999999999998, -10.0
0.0, 4.8799999999999795, 4.97899999999998, 9.89999999999998, -10.0
0.0, 4.97749999999998, 5.0754999999999795, 9.799999999999981, -10.0
0.0, 5.073999999999979, 5.170999999999979, 9.699999999999982, -10.0
0.0, 5.16949999999998, 5.26549999999998, 9.599999999999982, -10.0
0.0, 5.26399999999998, 5.35899999999998, 9.499999999999982, -10.0
0.0, 5.3574999999999795, 5.451499999999979, 9.399999999999983, -10.0
0.0, 5.44999999999998, 5.54299999999998, 9.299999999999983, -10.0
0.0, 5.54149999999998, 5.633499999999979, 9.199999999999983, -10.0
0.0, 5.63199999999998, 5.72299999999998, 9.099999999999984, -10.0
0.0, 5.72149999999998, 5.81149999999998, 8.999999999999984, -10.0
0.0, 5.80999999999998, 5.89899999999998, 8.899999999999984, -10.0
0.0, 5.89749999999998, 5.9854999999999805, 8.799999999999985, -10.0
0.0, 5.9839999999999804, 6.07099999999998, 8.699999999999985, -10.0
0.0, 6.069499999999981, 6.15549999999998, 8.599999999999985, -10.0
0.0, 6.153999999999981, 6.238999999999981, 8.499999999999986, -10.0
0.0, 6.237499999999981, 6.321499999999981, 8.399999999999986, -10.0
0.0, 6.319999999999982, 6.402999999999982, 8.299999999999986, -10.0
0.0, 6.401499999999982, 6.483499999999982, 8.199999999999987, -10.0
0.0, 6.4819999999999816, 6.562999999999981, 8.099999999999987, -10.0
0.0, 6.561499999999982, 6.641499999999982, 7.999999999999988, -10.0
0.0, 6.639999999999982, 6.718999999999982, 7.899999999999988, -10.0
0.0, 6.7174999999999825, 6.795499999999983, 7.799999999999988, -10.0
0.0, 6.793999999999983, 6.870999999999983, 7.699999999999989, -10.0
0.0, 6.869499999999983, 6.945499999999982, 7.599999999999989, -10.0
0.0, 6.943999999999983, 7.018999999999983, 7.499999999999989, -10.0
0.0, 7.017499999999983, 7.091499999999983, 7.39999999999999, -10.0
0.0, 7.089999999999983, 7.1629999999999825, 7.29999999999999, -10.0
0.0, 7.161499999999983, 7.233499999999983, 7.19999999999999, -10.0
0.0, 7.231999999999983, 7.302999999999983, 7.099999999999991, -10.0
0.0, 7.301499999999984, 7.371499999999984, 6.999999999999991, -10.0
0.0, 7.369999999999984, 7.438999999999984, 6.8999999999999915, -10.0
0.0, 7.437499999999984, 7.505499999999984, 6.799999999999992, -10.0
0.0, 7.5039999999999845, 7.570999999999985, 6.699999999999992, -10.0
0.0, 7.569499999999985, 7.635499999999984, 6.5999999999999925, -10.0
0.0, 7.633999999999984, 7.698999999999984, 6.499999999999993, -10.0
0.0, 7.697499999999985, 7.761499999999985, 6.399999999999993, -10.0
0.0, 7.759999999999985, 7.822999999999984, 6.299999999999994, -10.0
0.0, 7.821499999999985, 7.8834999999999855, 6.199999999999994, -10.0
0.0, 7.8819999999999855, 7.942999999999985, 6.099999999999994, -10.0
0.0, 7.941499999999985, 8.001499999999986, 5.999999999999995, -10.0
0.0, 7.999999999999985, 8.058999999999985, 5.899999999999995, -10.0
0.0, 8.057499999999985, 8.115499999999985, 5.799999999999995, -10.0
0.0, 8.113999999999985, 8.170999999999985, 5.699999999999996, -10.0
0.0, 8.169499999999983, 8.225499999999982, 5.599999999999996, -10.0
0.0, 8.223999999999982, 8.278999999999982, 5.4999999999999964, -10.0
0.0, 8.277499999999982, 8.331499999999982, 5.399999999999997, -10.0
0.0, 8.329999999999982, 8.382999999999983, 5.299999999999997, -10.0
0.0, 8.381499999999981, 8.433499999999981, 5.1999999999999975, -10.0
0.0, 8.43199999999998, 8.482999999999981, 5.099999999999998, -10.0
0.0, 8.481499999999981, 8.531499999999982, 4.999999999999998, -10.0
0.0, 8.52999999999998, 8.57899999999998, 4.899999999999999, -10.0
0.0, 8.57749999999998, 8.62549999999998, 4.799999999999999, -10.0
0.0, 8.62399999999998, 8.67099999999998, 4.699999999999999, -10.0
0.0, 8.669499999999978, 8.715499999999977, 4.6, -10.0
0.0, 8.713999999999977, 8.758999999999977, 4.5, -10.0
0.0, 8.757499999999977, 8.801499999999978, 4.4, -10.0
0.0, 8.799999999999976, 8.842999999999975, 4.300000000000001, -10.0
0.0, 8.841499999999975, 8.883499999999975, 4.200000000000001, -10.0
0.0, 8.881999999999975, 8.922999999999975, 4.100000000000001, -10.0
0.0, 8.921499999999973, 8.961499999999972, 4.000000000000002, -10.0
0.0, 8.959999999999972, 8.998999999999972, 3.9000000000000017, -10.0
0.0, 8.997499999999972, 9.035499999999972, 3.8000000000000016, -10.0
0.0, 9.033999999999972, 9.070999999999973, 3.7000000000000015, -10.0
0.0, 9.069499999999971, 9.10549999999997, 3.6000000000000014, -10.0
0.0, 9.10399999999997, 9.138999999999971, 3.5000000000000013, -10.0
0.0, 9.13749999999997, 9.171499999999972, 3.4000000000000012, -10.0
0.0, 9.16999999999997, 9.20299999999997, 3.300000000000001, -10.0
0.0, 9.20149999999997, 9.23349999999997, 3.200000000000001, -10.0
0.0, 9.23199999999997, 9.26299999999997, 3.100000000000001, -10.0
0.0, 9.261499999999968, 9.291499999999967, 3.000000000000001, -10.0
0.0, 9.289999999999967, 9.318999999999967, 2.900000000000001, -10.0
0.0, 9.317499999999967, 9.345499999999967, 2.8000000000000007, -10.0
0.0, 9.343999999999966, 9.370999999999965, 2.7000000000000006, -10.0
0.0, 9.369499999999965, 9.395499999999965, 2.6000000000000005, -10.0
0.0, 9.393999999999965, 9.418999999999965, 2.5000000000000004, -10.0
0.0, 9.417499999999963, 9.441499999999962, 2.4000000000000004, -10.0
